-36.764259338378906,-125.12193298339844,-35.57809066772461,-120.40966033935547,-36.49312210083008,-118.04472351074219,-35.153114318847656,-113.37400817871094
-35.153114318847656,-113.37400817871094,-33.81306838989258,-108.70315551757812,-26.406309127807617,-99.39600372314453,-26.522537231445312,-89.43110656738281
-26.522537231445312,-89.43110656738281,-26.638769149780273,-79.4659194946289,-32.344146728515625,-79.32221984863281,-35.97682189941406,-74.8301010131836
-35.97682189941406,-74.8301010131836,-39.60959243774414,-70.33786010742188,-37.3009033203125,-61.82774353027344,-33.213260650634766,-57.74525451660156
-33.213260650634766,-57.74525451660156,-29.12550926208496,-53.66265869140625,-18.284189224243164,-49.11191177368164,-15.960586547851562,-38.881439208984375
-15.960586547851562,-38.881439208984375,-13.636920928955078,-28.65068817138672,-16.664817810058594,-23.241376876831055,-15.155014038085938,-16.59394073486328
-15.155014038085938,-16.59394073486328,-13.645169258117676,-9.946325302124023,-10.369485855102539,-9.799836158752441,-9.858376502990723,-4.776464939117432
-9.858376502990723,-4.776464939117432,-9.347253799438477,0.24704217910766602,-10.81907844543457,-1.5756640434265137,-9.372669219970703,4.263845443725586
-9.372669219970703,4.263845443725586,-7.9262189865112305,10.103521347045898,-4.2571120262146,10.09244155883789,-1.5444211959838867,19.04458236694336
-1.5444211959838867,19.04458236694336,1.1683459281921387,27.99697494506836,-0.5814565420150757,34.3489990234375,-0.0488910973072052,41.75613021850586
-0.0488910973072052,41.75613021850586,0.48368915915489197,49.16346740722656,8.923480987548828,55.609195709228516,10.111410140991211,62.939823150634766
10.111410140991211,62.939823150634766,11.299370765686035,70.27064514160156,10.783591270446777,68.99124145507812,10.826334953308105,71.1595230102539
