x,y,k,s,dk
61.16966251890694,12.93588059808681,-0.18133995066396236,45.78672880984774,0.9176421668904027
61.41898790527917,12.919351683259361,-0.21563614833454303,46.00567504784153,0.875784951975163
61.66873264901305,12.916580163857285,-0.22435716234613315,46.28640884239854,1.1229351782280332
61.91856825192393,12.927711994073885,-0.18492708871550512,46.50705729032099,0.8825937916897999
62.16752650624053,12.9501389655395,-0.14458243934981765,46.819672201371795,1.2504596442032323
62.41547793831948,12.981788131052628,-0.12128344825120971,47.067853316276754,0.9927244596198364
62.66239392832054,13.021111238074502,-0.10249665058988995,47.327628985863385,1.0391026783465236
62.908179627796294,13.06690033502226,-0.09198199587251767,47.50715280455,0.7180952747464744
63.15275650624002,13.118193976059981,-0.0786400450858463,47.78576595316021,1.1144525944408201
63.396416781343426,13.174297560921955,-0.06766309299340147,48.07532287690872,1.1582276949940535
63.63903860663814,13.234568501292653,-0.061412930008959164,48.2742896827076,0.7958672231955006
63.88073090705938,13.298521969821987,-0.05334828837035909,48.58138918630973,1.2283980144085263
64.12148892414515,13.365727577541415,-0.04870827642156296,48.79173825510406,0.841396275177317
64.36154598722898,13.435888988807541,-0.044566280958859374,49.006455253258,0.8588679926157567
64.60066823116182,13.50862662578921,-0.03914763471001306,49.336477724776344,1.32008988607339
64.8390802541439,13.583738042963684,-0.03598699760639457,49.56162426174999,0.900586147894586
65.07685104823986,13.661012291365703,-0.03313558180795366,49.79073973767015,0.9164619036806414
65.313997690345,13.740250732155582,-0.03055571026167699,50.02370492719959,0.9318607581177503
65.5505432809485,13.821280167066202,-0.02821491259558983,50.260398725177936,0.9467751919133889
65.786514848678,13.903948742367692,-0.026085119801678637,50.500698340711544,0.9611984621344334
66.02190625334785,13.988109752362826,-0.023233705344233916,50.86763637619887,1.4677521419492905
66.25680342353152,14.073664151135715,-0.021531751375176277,51.116403750560735,0.9950694974474743
66.49123762746731,14.160506659306227,-0.019968487732082197,51.368336191878285,1.0077297652701986
66.72523534389927,14.248541205379999,-0.01852878591155414,51.62330517166038,1.019875919128367
66.95881278199592,14.337677278916415,-0.017851051450987164,51.7518879338175,0.5143310486284918
67.19196996032976,14.427826194943572,-0.016572263935087463,52.01116865899629,1.0371229007151612
67.42475841472766,14.518926400922338,-0.015386683527180473,52.27316060181626,1.0479677712798718
67.65720326333515,14.61091277750752,-0.014284555440915446,52.53773225029926,1.0582865939319959
67.88932793323958,14.703725228320533,-0.013257215327007492,52.80475140844307,1.0680766325752415
68.1211541294764,14.797307992128642,-0.01229694318949709,53.074085257825516,1.0773353975297937
68.35270184180274,14.891609058443747,-0.011396838212495285,53.34560041339415,1.0860606222745446
68.58398938008438,14.986579669742738,-0.010550711159345971,53.61916297413817,1.0942502429760737
68.81501279750105,15.082165328412398,-0.010146126686644127,53.756670057746604,0.5500283344337333
69.04575512208102,15.178308970786945,-0.009370693006229341,54.03305164581293,1.105526352265315
69.27629117599487,15.27499460536655,-0.008636298516799066,54.31114392247622,1.1123691066531478
69.50663446216458,15.372183413864182,-0.00793859088419606,54.5908115194304,1.118670387816735
69.73679708940324,15.46983817861114,-0.007273598050039082,54.87191873174709,1.1244288492667351
69.96676380433259,15.56791193469028,-0.006952219967319832,55.01296970165427,0.5642038796287352
70.19654068968867,15.666368409844868,-0.0063295619998582275,55.29598123110511,1.1320461178033554
70.42617936061458,15.765192501259321,-0.005731038508091491,55.58009184271932,1.1364424464568401
70.6556881752997,15.864352047063022,-0.0051536509900431595,55.86516488801702,1.1402921811908016
70.88506485490169,15.96381145310848,-0.004872000581840126,56.008019562428295,0.5714186976451003
71.11430140573275,16.06353362224636,-0.004321114997416254,56.29427958821588,1.145040103150336
71.34344383979058,16.163505890863657,-0.0037846612002421396,56.58115955617293,1.1475198718281945
71.57249799959388,16.26369896834138,-0.0032602007777506434,56.86852218058914,1.1494504976648443
71.80146381310811,16.36408161256404,-0.0030017344763747446,57.012341550082674,0.5752774779741401
72.03035148705573,16.464627614937864,-0.002490908007731006,57.30017046148104,1.1513156455934563
72.25918254329,16.565316191756853,-0.0019863738857282703,57.58813827337325,1.1518712475688346
72.48796168227113,16.66611950037087,-0.001485952320059346,57.8761073174881,1.1518761764594103
72.71670008477273,16.767012765526168,-0.0012366103453852297,58.02004926151115,0.5757677760921922
72.94541434738532,16.867973719418337,-0.0007383228622566647,58.30776188462165,1.1508504924420038
73.17410728224321,16.968974017825097,-0.00023877014756790366,58.595131316269374,1.1494777265909022
73.40278385696132,17.069986165109473,0.0002642232046941365,58.88201973299142,1.1475536668881716
73.63147713807709,17.170994871391024,0.000517701592959374,59.025240489331175,0.5728830253590331
73.86019063242101,17.271971465673115,0.0010300386046899253,59.31114896078212,1.14363388580378
74.08892036305707,17.372883541934783,0.001551498237410411,59.59623188049923,1.1403316788684492
74.31767296246355,17.473702837218557,0.0020845098903581956,59.880351490333915,1.136478439338731
74.54649748835887,17.574419083316656,0.0023561407809289843,60.02200702062706,0.5666221211725713
74.77539302351472,17.674999144490513,0.0029113199433681972,60.304423506696146,1.1296659442763541
75.0043488818492,17.775404667876135,0.0034847396239500675,60.58553259500171,1.1244363532222508
75.23337468207039,17.875605140293562,0.004079399554149547,60.865196826276744,1.1186569251001401
75.46249331785188,17.975574563037508,0.004385695775577561,61.00444420015754,0.5569894955231973
75.69177468313822,18.075305821558867,0.005018369998094872,61.281683706194684,1.1089580241485635
75.92117046693494,18.174738613271426,0.005680910587221614,61.55713533816678,1.1018065278883853
